filepath,label,label_id,is_augmented
C:\lab-hackathon\dataset\Hypodontia\(414).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4777.jpeg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\524.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_366.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(324).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(2248).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(198).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_990.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\458.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\181.jpg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(666).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_175.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_955.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3249.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_6384.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(926).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_1388.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_4728.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_633.jpeg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3943.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(723).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(458).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(106).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3253.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Tooth Discoloration\original\19.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3450.jpeg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(221).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1999).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(152).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Hypodontia\(936).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_192.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_9447.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(2138).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\54.jpg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\original\110.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_9749.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Calculus\(886).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Calculus\(139).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_6070.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_2751.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_8592.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_7691.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3647.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Tooth Discoloration\original\116.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_6689.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_2742.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_2004.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(926).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(1911).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_7082.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_166.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_764.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Calculus\(957).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Calculus\(34).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_9201.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_1661.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Caries\original\27.jpg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(2286).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_9677.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(674).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_6927.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_5601.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\72.jpg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_583.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_6796.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_4517.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(760).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\original\212.jpg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(943).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_4085.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(762).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4281.jpeg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\521.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Gingivitis\(1450).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_1004.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_4698.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\516.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Gingivitis\(1472).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(70).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(1140).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(1566).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(244).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_281.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_3260.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_7719.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\(50).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(824).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_8137.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_2980.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3405.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(163).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1353).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(61).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_4847.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_9269.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(141).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_22.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(398).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(403).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Hypodontia\(616).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(2085).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_8274.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Hypodontia\(514).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_3087.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_8947.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_4782.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Gingivitis\(285).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(424).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1020).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_2748.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_4451.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Hypodontia\(100).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(864).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Hypodontia\(1069).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_3704.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Calculus\(47).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Calculus\(617).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\original\32.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Gingivitis\(388).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(1205).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(392).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3422.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(992).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_3261.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_8639.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_309.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Caries\original\51.jpg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(1892).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(791).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\original\72.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_2823.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(754).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4692.jpeg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_136.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_9375.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Calculus\(306).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\463.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3824.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(730).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_6715.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_9852.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4218.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_4629.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_2173.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Calculus\(1086).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\original\194.jpg,Caries,0,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_3630.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_8134.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\441.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Hypodontia\(627).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Hypodontia\(921).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\179.jpg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(242).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(839).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\488.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Hypodontia\(377).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\496.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\308.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_2940.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Hypodontia\(509).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(1876).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_3810.jpeg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\134.jpg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\477.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_4298.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\original\164.jpg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_452.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(767).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_351.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Hypodontia\(465).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_8482.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(2321).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(627).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(702).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(371).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\177.jpg,Caries,0,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_2666.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\(219).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(801).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_8262.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_2747.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_1705.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_5801.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_5263.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(763).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(18).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_1208.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(583).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(2328).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1303).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(2323).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_8120.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Caries\original\136.jpg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(513).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(483).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_2970.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_745.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Calculus\(744).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_6520.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(932).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(1124).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_9872.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_455.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_3458.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_4245.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(1193).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_3118.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_2729.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_5615.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_5059.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(381).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\336.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5908.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\(44).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_3600.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Hypodontia\(497).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\original\165.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_881.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_9942.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_7858.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(1256).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(708).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_1672.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Hypodontia\(997).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(684).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(76).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(463).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(1078).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4238.jpeg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\299.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Calculus\(941).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Caries\original\155.jpg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_9225.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(1405).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\original\245.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\455.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Gingivitis\(168).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1520).JPG,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(885).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_3299.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_23.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(939).jpg,Calculus,1,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\309.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Hypodontia\(333).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Gingivitis\(911).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_1720.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(511).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_6555.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Caries\augmented\caries_0_3113.jpeg,Caries,0,1
C:\lab-hackathon\dataset\Gingivitis\(171).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\original\149.jpg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(806).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_2955.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_1764.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5363.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Calculus\(72).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Calculus\(1187).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Calculus\(870).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(1556).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(9).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Calculus\(898).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_1517.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_5059.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Calculus\(1013).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_1264.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Calculus\(7).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Calculus\(729).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(376).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_2546.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_535.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(1092).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\60.jpg,Caries,0,0
C:\lab-hackathon\dataset\Caries\augmented\caries_0_7941.jpeg,Caries,0,1
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_641.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Gingivitis\(1304).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Hypodontia\(177).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\460.jpg,Tooth Discoloration,3,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\76.jpg,Caries,0,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\245.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_4592.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(317).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_4437.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_581.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Gingivitis\(988).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_5775.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(455).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_4466.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\original\0.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_4872.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\original\67.jpg,Ulcers,4,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\113.jpg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_1508.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_8975.jpeg,Ulcers,4,1
C:\lab-hackathon\dataset\Hypodontia\(30).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(158).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Gingivitis\(81).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Gingivitis\(1281).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\Caries\original\85.jpg,Caries,0,0
C:\lab-hackathon\dataset\Tooth Discoloration\augmented\Tooth_Discoloration_0_8834.jpeg,Tooth Discoloration,3,1
C:\lab-hackathon\dataset\Hypodontia\(1228).jpg,Hypodontia,5,0
C:\lab-hackathon\dataset\Calculus\(1221).jpg,Calculus,1,0
C:\lab-hackathon\dataset\Hypodontia\(855).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\Hypodontia\(307).JPG,Hypodontia,5,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\(85).jpg,Gingivitis,2,0
C:\lab-hackathon\dataset\yolo_bbox\images\train\caries_0_5102.jpeg,Caries,0,0
C:\lab-hackathon\dataset\Ulcers\augmented\Mouth_Ulcer_0_7050.jpeg,Ulcers,4,1
